source,author,title,group_id,work_id,urn,output
somerville.leaves06.ie.xml,Anonymous,Historic leaves,anonymous,somerville_leaves06,urn:cts:americanLit:anonymous.somerville_leaves06.perseus-eng1,data/anonymous/somerville_leaves06/anonymous.somerville_leaves06.perseus-eng1.xml
somerville.leaves07.ie.xml,Anonymous,Historic leaves,anonymous,somerville_leaves07,urn:cts:americanLit:anonymous.somerville_leaves07.perseus-eng1,data/anonymous/somerville_leaves07/anonymous.somerville_leaves07.perseus-eng1.xml
somerville.leaves08.ie.xml,Anonymous,Historic leaves,anonymous,somerville_leaves08,urn:cts:americanLit:anonymous.somerville_leaves08.perseus-eng1,data/anonymous/somerville_leaves08/anonymous.somerville_leaves08.perseus-eng1.xml
somerville.universalist.ie.xml,Anonymous,"History of the First Universalist Church in Somerville, Mass. Illustrated; a souvenir of the fiftieth anniversary celebrated February 15-21, 1904",anonymous,somerville_universalist,urn:cts:americanLit:anonymous.somerville_universalist.perseus-eng1,data/anonymous/somerville_universalist/anonymous.somerville_universalist.perseus-eng1.xml
stanley.life.ie.xml,Henry Morton Stanley,The Autobiography of Sir Henry Morton Stanley,henry_morton_stanley,stanley_life,urn:cts:americanLit:henry_morton_stanley.stanley_life.perseus-eng1,data/henry_morton_stanley/stanley_life/henry_morton_stanley.stanley_life.perseus-eng1.xml
stearns.camb.ie.xml,Frank Preston Stearns,Cambridge Sketches,frank_preston_stearns,stearns_camb,urn:cts:americanLit:frank_preston_stearns.stearns_camb.perseus-eng1,data/frank_preston_stearns/stearns_camb/frank_preston_stearns.stearns_camb.perseus-eng1.xml
stiles.robert.ie.xml,Robert Stiles,Four years under Marse Robert,robert_stiles,stiles_robert,urn:cts:americanLit:robert_stiles.stiles_robert.perseus-eng1,data/robert_stiles/stiles_robert/robert_stiles.stiles_robert.perseus-eng1.xml
stowe.stowe.ie.xml,Charles E. Stowe,Harriet Beecher Stowe compiled from her letters and journals by her son Charles Edward Stowe,charles_e_stowe,stowe_stowe,urn:cts:americanLit:charles_e_stowe.stowe_stowe.perseus-eng1,data/charles_e_stowe/stowe_stowe/charles_e_stowe.stowe_stowe.perseus-eng1.xml
swinton.army.ie.xml,William Swinton,Campaigns of the Army of the Potomac,william_swinton,swinton_army,urn:cts:americanLit:william_swinton.swinton_army.perseus-eng1,data/william_swinton/swinton_army/william_swinton.swinton_army.perseus-eng1.xml
ticknor.letters1.ie.xml,George Ticknor,"Life, letters and journals of George Ticknor",george_ticknor,ticknor_letters1,urn:cts:americanLit:george_ticknor.ticknor_letters1.perseus-eng1,data/george_ticknor/ticknor_letters1/george_ticknor.ticknor_letters1.perseus-eng1.xml
ticknor.letters2.ie.xml,George Ticknor,"Life, letters and journals of George Ticknor",george_ticknor,ticknor_letters2,urn:cts:americanLit:george_ticknor.ticknor_letters2.perseus-eng1,data/george_ticknor/ticknor_letters2/george_ticknor.ticknor_letters2.perseus-eng1.xml
turner.unit.ie.xml,"the Rev. W. Turner, Jun., MA.",Lives of the eminent Unitarians,the_rev_w_turner_jun_ma,turner_unit,urn:cts:americanLit:the_rev_w_turner_jun_ma.turner_unit.perseus-eng1,data/the_rev_w_turner_jun_ma/turner_unit/the_rev_w_turner_jun_ma.turner_unit.perseus-eng1.xml
vdav.mem.ie.xml,Varina Davis,"Jefferson Davis: Ex-President of the Confederate States of America, A Memoir by his Wife",varina_davis,vdav_mem,urn:cts:americanLit:varina_davis.vdav_mem.perseus-eng1,data/varina_davis/vdav_mem/varina_davis.vdav_mem.perseus-eng1.xml
vdav.mem2.ie.xml,Varina Davis,"Jefferson Davis: Ex-President of the Confederate States of America, A Memoir by his Wife",varina_davis,vdav_mem2,urn:cts:americanLit:varina_davis.vdav_mem2.perseus-eng1,data/varina_davis/vdav_mem2/varina_davis.vdav_mem2.perseus-eng1.xml
waitt.mass19.ie.xml,"Waitt, Ernest Linden","History of the Nineteenth regiment, Massachusetts volunteer infantry, 1861-1865",waitt_ernest_linden,waitt_mass19,urn:cts:americanLit:waitt_ernest_linden.waitt_mass19.perseus-eng1,data/waitt_ernest_linden/waitt_mass19/waitt_ernest_linden.waitt_mass19.perseus-eng1.xml
whitcomb.maliart2.ie.xml,Caroline E. Whitcomb,"History of the Second Massachusetts Battery of Light Artillery (Nims' Battery): 1861-1865, compiled from records of the Rebellion, official reports, diaries and rosters",caroline_e_whitcomb,whitcomb_maliart2,urn:cts:americanLit:caroline_e_whitcomb.whitcomb_maliart2.perseus-eng1,data/caroline_e_whitcomb/whitcomb_maliart2/caroline_e_whitcomb.whitcomb_maliart2.perseus-eng1.xml
whitt01.ie.xml,Anonymous,The writings of John Greenleaf Whittier,anonymous,whitt01,urn:cts:americanLit:anonymous.whitt01.perseus-eng1,data/anonymous/whitt01/anonymous.whitt01.perseus-eng1.xml
whitt02.ie.xml,Anonymous,The writings of John Greenleaf Whittier,anonymous,whitt02,urn:cts:americanLit:anonymous.whitt02.perseus-eng1,data/anonymous/whitt02/anonymous.whitt02.perseus-eng1.xml
whitt03.ie.xml,Anonymous,The writings of John Greenleaf Whittier,anonymous,whitt03,urn:cts:americanLit:anonymous.whitt03.perseus-eng1,data/anonymous/whitt03/anonymous.whitt03.perseus-eng1.xml
whitt04.ie.xml,Anonymous,The writings of John Greenleaf Whittier,anonymous,whitt04,urn:cts:americanLit:anonymous.whitt04.perseus-eng1,data/anonymous/whitt04/anonymous.whitt04.perseus-eng1.xml
whitt05.ie.xml,Anonymous,The writings of John Greenleaf Whittier,anonymous,whitt05,urn:cts:americanLit:anonymous.whitt05.perseus-eng1,data/anonymous/whitt05/anonymous.whitt05.perseus-eng1.xml
whitt06.ie.xml,Anonymous,The writings of John Greenleaf Whittier,anonymous,whitt06,urn:cts:americanLit:anonymous.whitt06.perseus-eng1,data/anonymous/whitt06/anonymous.whitt06.perseus-eng1.xml
whitt07.ie.xml,Anonymous,The writings of John Greenleaf Whittier,anonymous,whitt07,urn:cts:americanLit:anonymous.whitt07.perseus-eng1,data/anonymous/whitt07/anonymous.whitt07.perseus-eng1.xml
wilson.dana.ie.xml,John Harrison Wilson,The life of Charles Henry Dana,john_harrison_wilson,wilson_dana,urn:cts:americanLit:john_harrison_wilson.wilson_dana.perseus-eng1,data/john_harrison_wilson/wilson_dana/john_harrison_wilson.wilson_dana.perseus-eng1.xml
wister.grant.ie.xml,Owen Wister,Ulysses S. Grant,owen_wister,wister_grant,urn:cts:americanLit:owen_wister.wister_grant.perseus-eng1,data/owen_wister/wister_grant/owen_wister.wister_grant.perseus-eng1.xml
